nama_ptn,kode_ptn,kode_resmi,kategori,kode_prodi,nama_prodi,jenjang,daya_tampung_2026,peminat_2025,portofolio,scraped_at,rasio_keketatan
Isi Surakarta,354,1354,PTN Akademik,13541017,Desain Produk Industri,Sarjana,12,24.0,"Seni Rupa, Desain, dan Kriya",2026-04-10 15:25:15,0.5
Isi Surakarta,354,1354,PTN Akademik,13541020,Arsitektur,Sarjana,10,61.0,"Seni Rupa, Desain, dan Kriya",2026-04-10 15:25:15,0.1639
Isi Surakarta,354,1354,PTN Akademik,13541021,Bisnis Musik,Sarjana,10,,Tidak Ada,2026-04-10 15:25:15,
Isi Surakarta,354,1354,PTN Akademik,13542012,Senjata Tradisional Keris,Sarjana Terapan,10,3.0,Tidak Ada,2026-04-10 15:25:15,3.3333
Isi Surakarta,354,1354,PTN Akademik,13542013,Desain Mode Batik,Sarjana Terapan,36,49.0,"Seni Rupa, Desain, dan Kriya",2026-04-10 15:25:15,0.7347
Isi Surakarta,354,1354,PTN Akademik,13542016,Animasi,Sarjana Terapan,16,68.0,"Seni Rupa, Desain, dan Kriya",2026-04-10 15:25:15,0.2353
Isi Surakarta,354,1354,PTN Akademik,13542018,Tata Kelola Seni,Sarjana Terapan,10,20.0,Tidak Ada,2026-04-10 15:25:15,0.5
Isi Surakarta,354,1354,PTN Akademik,13542019,Destinasi Pariwisata,Sarjana Terapan,10,6.0,Tidak Ada,2026-04-10 15:25:15,1.6667
Universitas Diponegoro,355,1355,PTN Akademik,13551001,Kesehatan Masyarakat,Sarjana,82,1431.0,Tidak Ada,2026-04-10 15:25:17,0.0573
Universitas Diponegoro,355,1355,PTN Akademik,13551002,Kedokteran,Sarjana,60,1213.0,Tidak Ada,2026-04-10 15:25:17,0.0495
Universitas Diponegoro,355,1355,PTN Akademik,13551003,Keperawatan,Sarjana,55,1694.0,Tidak Ada,2026-04-10 15:25:17,0.0325
Universitas Diponegoro,355,1355,PTN Akademik,13551004,Gizi,Sarjana,35,875.0,Tidak Ada,2026-04-10 15:25:17,0.04
Universitas Diponegoro,355,1355,PTN Akademik,13551005,Matematika,Sarjana,66,488.0,Tidak Ada,2026-04-10 15:25:17,0.1352
Universitas Diponegoro,355,1355,PTN Akademik,13551006,Biologi,Sarjana,63,497.0,Tidak Ada,2026-04-10 15:25:17,0.1268
Universitas Diponegoro,355,1355,PTN Akademik,13551007,Kimia,Sarjana,63,515.0,Tidak Ada,2026-04-10 15:25:17,0.1223
Universitas Diponegoro,355,1355,PTN Akademik,13551008,Fisika,Sarjana,63,286.0,Tidak Ada,2026-04-10 15:25:17,0.2203
Universitas Diponegoro,355,1355,PTN Akademik,13551009,Statistika,Sarjana,44,593.0,Tidak Ada,2026-04-10 15:25:17,0.0742
Universitas Diponegoro,355,1355,PTN Akademik,13551010,Informatika,Sarjana,50,1295.0,Tidak Ada,2026-04-10 15:25:17,0.0386
Universitas Diponegoro,355,1355,PTN Akademik,13551011,Manajemen Sumberdaya Perairan,Sarjana,37,221.0,Tidak Ada,2026-04-10 15:25:17,0.1674
Universitas Diponegoro,355,1355,PTN Akademik,13551012,Akuakultur,Sarjana,40,199.0,Tidak Ada,2026-04-10 15:25:17,0.201
Universitas Diponegoro,355,1355,PTN Akademik,13551013,Perikanan Tangkap,Sarjana,35,143.0,Tidak Ada,2026-04-10 15:25:17,0.2448
Universitas Diponegoro,355,1355,PTN Akademik,13551014,Ilmu Kelautan,Sarjana,50,256.0,Tidak Ada,2026-04-10 15:25:17,0.1953
Universitas Diponegoro,355,1355,PTN Akademik,13551015,Oceanografi,Sarjana,46,211.0,Tidak Ada,2026-04-10 15:25:17,0.218
Universitas Diponegoro,355,1355,PTN Akademik,13551016,Teknologi Hasil Perikanan,Sarjana,37,191.0,Tidak Ada,2026-04-10 15:25:17,0.1937
Universitas Diponegoro,355,1355,PTN Akademik,13551017,Teknik Sipil,Sarjana,50,999.0,Tidak Ada,2026-04-10 15:25:17,0.0501
Universitas Diponegoro,355,1355,PTN Akademik,13551018,Arsitektur,Sarjana,44,651.0,Tidak Ada,2026-04-10 15:25:17,0.0676
Universitas Diponegoro,355,1355,PTN Akademik,13551019,Teknik Mesin,Sarjana,46,854.0,Tidak Ada,2026-04-10 15:25:17,0.0539
Universitas Diponegoro,355,1355,PTN Akademik,13551020,Teknik Kimia,Sarjana,50,736.0,Tidak Ada,2026-04-10 15:25:17,0.0679
Universitas Diponegoro,355,1355,PTN Akademik,13551021,Teknik Elektro,Sarjana,46,704.0,Tidak Ada,2026-04-10 15:25:17,0.0653
Universitas Diponegoro,355,1355,PTN Akademik,13551022,Perencanaan Wilayah Dan Kota,Sarjana,50,621.0,Tidak Ada,2026-04-10 15:25:17,0.0805
Universitas Diponegoro,355,1355,PTN Akademik,13551023,Teknik Industri,Sarjana,48,1211.0,Tidak Ada,2026-04-10 15:25:17,0.0396
Universitas Diponegoro,355,1355,PTN Akademik,13551024,Teknik Lingkungan,Sarjana,44,768.0,Tidak Ada,2026-04-10 15:25:17,0.0573
Universitas Diponegoro,355,1355,PTN Akademik,13551025,Teknik Perkapalan,Sarjana,42,376.0,Tidak Ada,2026-04-10 15:25:17,0.1117
Universitas Diponegoro,355,1355,PTN Akademik,13551026,Teknik Geologi,Sarjana,38,771.0,Tidak Ada,2026-04-10 15:25:17,0.0493
Universitas Diponegoro,355,1355,PTN Akademik,13551027,Teknik Geodesi,Sarjana,40,476.0,Tidak Ada,2026-04-10 15:25:17,0.084
Universitas Diponegoro,355,1355,PTN Akademik,13551028,Teknik Komputer,Sarjana,42,780.0,Tidak Ada,2026-04-10 15:25:17,0.0538
Universitas Diponegoro,355,1355,PTN Akademik,13551029,Peternakan,Sarjana,70,536.0,Tidak Ada,2026-04-10 15:25:17,0.1306
Universitas Diponegoro,355,1355,PTN Akademik,13551030,Teknologi Pangan,Sarjana,48,967.0,Tidak Ada,2026-04-10 15:25:17,0.0496
Universitas Diponegoro,355,1355,PTN Akademik,13551031,Agroekoteknologi,Sarjana,44,553.0,Tidak Ada,2026-04-10 15:25:17,0.0796
Universitas Diponegoro,355,1355,PTN Akademik,13551032,Agribisnis,Sarjana,44,581.0,Tidak Ada,2026-04-10 15:25:17,0.0757
Universitas Diponegoro,355,1355,PTN Akademik,13551033,Kedokteran Gigi,Sarjana,12,612.0,Tidak Ada,2026-04-10 15:25:17,0.0196
Universitas Diponegoro,355,1355,PTN Akademik,13551034,Farmasi,Sarjana,20,904.0,Tidak Ada,2026-04-10 15:25:17,0.0221
Universitas Diponegoro,355,1355,PTN Akademik,13551035,Bioteknologi,Sarjana,28,502.0,Tidak Ada,2026-04-10 15:25:17,0.0558
Universitas Diponegoro,355,1355,PTN Akademik,13551036,Sastra Indonesia,Sarjana,44,394.0,Tidak Ada,2026-04-10 15:25:17,0.1117
Universitas Diponegoro,355,1355,PTN Akademik,13551037,Sastra Inggris,Sarjana,43,692.0,Tidak Ada,2026-04-10 15:25:17,0.0621
Universitas Diponegoro,355,1355,PTN Akademik,13551038,Sejarah,Sarjana,35,260.0,Tidak Ada,2026-04-10 15:25:17,0.1346
Universitas Diponegoro,355,1355,PTN Akademik,13551039,Ilmu Perpustakaan,Sarjana,39,376.0,Tidak Ada,2026-04-10 15:25:17,0.1037
Universitas Diponegoro,355,1355,PTN Akademik,13551040,Hukum,Sarjana,184,1958.0,Tidak Ada,2026-04-10 15:25:17,0.094
Universitas Diponegoro,355,1355,PTN Akademik,13551041,Manajemen,Sarjana,78,1524.0,Tidak Ada,2026-04-10 15:25:17,0.0512
Universitas Diponegoro,355,1355,PTN Akademik,13551042,Ekonomi,Sarjana,60,770.0,Tidak Ada,2026-04-10 15:25:17,0.0779
Universitas Diponegoro,355,1355,PTN Akademik,13551043,Akuntansi,Sarjana,78,1596.0,Tidak Ada,2026-04-10 15:25:17,0.0489
Universitas Diponegoro,355,1355,PTN Akademik,13551044,Administrasi Publik,Sarjana,50,778.0,Tidak Ada,2026-04-10 15:25:17,0.0643
Universitas Diponegoro,355,1355,PTN Akademik,13551045,Administrasi Bisnis,Sarjana,56,1308.0,Tidak Ada,2026-04-10 15:25:17,0.0428
Universitas Diponegoro,355,1355,PTN Akademik,13551046,Ilmu Pemerintahan,Sarjana,52,559.0,Tidak Ada,2026-04-10 15:25:17,0.093
Universitas Diponegoro,355,1355,PTN Akademik,13551047,Ilmu Komunikasi,Sarjana,56,1160.0,Tidak Ada,2026-04-10 15:25:17,0.0483
Universitas Diponegoro,355,1355,PTN Akademik,13551048,Psikologi,Sarjana,80,1928.0,Tidak Ada,2026-04-10 15:25:17,0.0415
Universitas Diponegoro,355,1355,PTN Akademik,13551049,Bahasa Dan Kebudayaan Jepang,Sarjana,39,395.0,Tidak Ada,2026-04-10 15:25:17,0.0987
Universitas Diponegoro,355,1355,PTN Akademik,13551050,Hubungan Internasional,Sarjana,42,568.0,Tidak Ada,2026-04-10 15:25:17,0.0739
Universitas Diponegoro,355,1355,PTN Akademik,13551051,Antropologi Sosial,Sarjana,40,384.0,Tidak Ada,2026-04-10 15:25:17,0.1042
Universitas Diponegoro,355,1355,PTN Akademik,13551052,Ekonomi Islam,Sarjana,36,340.0,Tidak Ada,2026-04-10 15:25:17,0.1059
Universitas Diponegoro,355,1355,PTN Akademik,13551053,Administrasi Publik Kampus Rembang,Sarjana,30,216.0,Tidak Ada,2026-04-10 15:25:17,0.1389
Universitas Diponegoro,355,1355,PTN Akademik,13551086,Bisnis Digital,Sarjana,24,793.0,Tidak Ada,2026-04-10 15:25:17,0.0303
Universitas Diponegoro,355,1355,PTN Akademik,13551087,Keselamatan Dan Kesehatan Kerja,Sarjana,27,1104.0,Tidak Ada,2026-04-10 15:25:17,0.0245
Universitas Diponegoro,355,1355,PTN Akademik,13551088,Agribisnis Kampus Batang,Sarjana,20,69.0,Tidak Ada,2026-04-10 15:25:17,0.2899
Universitas Diponegoro,355,1355,PTN Akademik,13551089,Teknologi Dan Bisnis Perikanan Dan Kelautan,Sarjana,15,85.0,Tidak Ada,2026-04-10 15:25:17,0.1765
Universitas Diponegoro,355,1355,PTN Akademik,13551090,Teknik Industri Kampus Batang,Sarjana,12,,Tidak Ada,2026-04-10 15:25:17,
Universitas Diponegoro,355,1355,PTN Akademik,13552075,Teknologi Rekayasa Kimia Industri,Sarjana Terapan,26,373.0,Tidak Ada,2026-04-10 15:25:17,0.0697
Universitas Diponegoro,355,1355,PTN Akademik,13552076,Teknologi Rekayasa Otomasi,Sarjana Terapan,26,244.0,Tidak Ada,2026-04-10 15:25:17,0.1066
Universitas Diponegoro,355,1355,PTN Akademik,13552077,Rekayasa Perancangan Mekanik,Sarjana Terapan,26,200.0,Tidak Ada,2026-04-10 15:25:17,0.13
Universitas Diponegoro,355,1355,PTN Akademik,13552078,Teknologi Rekayasa Konstruksi Perkapalan,Sarjana Terapan,24,144.0,Tidak Ada,2026-04-10 15:25:17,0.1667
Universitas Diponegoro,355,1355,PTN Akademik,13552079,Teknik Listrik Industri,Sarjana Terapan,26,229.0,Tidak Ada,2026-04-10 15:25:17,0.1135
Universitas Diponegoro,355,1355,PTN Akademik,13552080,Perencanaan Tata Ruang Dan Pertanahan,Sarjana Terapan,30,320.0,Tidak Ada,2026-04-10 15:25:17,0.0938
Universitas Diponegoro,355,1355,PTN Akademik,13552081,Teknik Infrastruktur Sipil Dan Perancangan Arsitektur,Sarjana Terapan,42,569.0,Tidak Ada,2026-04-10 15:25:17,0.0738
Universitas Diponegoro,355,1355,PTN Akademik,13552082,Akuntansi Perpajakan,Sarjana Terapan,86,845.0,Tidak Ada,2026-04-10 15:25:17,0.1018
Universitas Diponegoro,355,1355,PTN Akademik,13552083,Manajemen Dan Administrasi Logistik,Sarjana Terapan,46,614.0,Tidak Ada,2026-04-10 15:25:17,0.0749
Universitas Diponegoro,355,1355,PTN Akademik,13552084,Bahasa Asing Terapan,Sarjana Terapan,30,282.0,Tidak Ada,2026-04-10 15:25:17,0.1064
Universitas Diponegoro,355,1355,PTN Akademik,13552085,Informasi Dan Humas,Sarjana Terapan,46,424.0,Tidak Ada,2026-04-10 15:25:17,0.1085
Universitas Negeri Semarang,356,1356,PTN Akademik,13561001,Pendidikan Matematika,Sarjana,39,564.0,Tidak Ada,2026-04-10 15:25:19,0.0691
Universitas Negeri Semarang,356,1356,PTN Akademik,13561002,Pendidikan Fisika,Sarjana,31,182.0,Tidak Ada,2026-04-10 15:25:19,0.1703
Universitas Negeri Semarang,356,1356,PTN Akademik,13561003,Pendidikan Kimia,Sarjana,31,270.0,Tidak Ada,2026-04-10 15:25:19,0.1148
Universitas Negeri Semarang,356,1356,PTN Akademik,13561004,Pendidikan Biologi,Sarjana,27,462.0,Tidak Ada,2026-04-10 15:25:19,0.0584
Universitas Negeri Semarang,356,1356,PTN Akademik,13561005,Pendidikan Teknik Bangunan,Sarjana,27,130.0,Tidak Ada,2026-04-10 15:25:19,0.2077
Universitas Negeri Semarang,356,1356,PTN Akademik,13561006,Pendidikan Teknik Mesin,Sarjana,27,152.0,Tidak Ada,2026-04-10 15:25:19,0.1776
Universitas Negeri Semarang,356,1356,PTN Akademik,13561007,Pendidikan Teknik Elektro,Sarjana,27,133.0,Tidak Ada,2026-04-10 15:25:19,0.203
Universitas Negeri Semarang,356,1356,PTN Akademik,13561008,Ilmu Keolahragaan,Sarjana,25,210.0,Olahraga,2026-04-10 15:25:19,0.119
Universitas Negeri Semarang,356,1356,PTN Akademik,13561009,Matematika,Sarjana,18,207.0,Tidak Ada,2026-04-10 15:25:19,0.087
Universitas Negeri Semarang,356,1356,PTN Akademik,13561010,Fisika,Sarjana,27,137.0,Tidak Ada,2026-04-10 15:25:19,0.1971
Universitas Negeri Semarang,356,1356,PTN Akademik,13561011,Kimia,Sarjana,20,229.0,Tidak Ada,2026-04-10 15:25:19,0.0873
Universitas Negeri Semarang,356,1356,PTN Akademik,13561012,Biologi,Sarjana,20,268.0,Tidak Ada,2026-04-10 15:25:19,0.0746
Universitas Negeri Semarang,356,1356,PTN Akademik,13561013,Kesehatan Masyarakat,Sarjana,58,1890.0,Tidak Ada,2026-04-10 15:25:19,0.0307
Universitas Negeri Semarang,356,1356,PTN Akademik,13561014,Pendidikan Ipa,Sarjana,25,294.0,Tidak Ada,2026-04-10 15:25:19,0.085
Universitas Negeri Semarang,356,1356,PTN Akademik,13561015,Pend. Teknik Informatika & Komputer,Sarjana,24,357.0,Tidak Ada,2026-04-10 15:25:19,0.0672
Universitas Negeri Semarang,356,1356,PTN Akademik,13561016,Teknik Arsitektur,Sarjana,33,404.0,Tidak Ada,2026-04-10 15:25:19,0.0817
Universitas Negeri Semarang,356,1356,PTN Akademik,13561017,Pendidikan Teknik Otomotif,Sarjana,27,277.0,Tidak Ada,2026-04-10 15:25:19,0.0975
Universitas Negeri Semarang,356,1356,PTN Akademik,13561018,Teknik Kimia,Sarjana,33,375.0,Tidak Ada,2026-04-10 15:25:19,0.088
Universitas Negeri Semarang,356,1356,PTN Akademik,13561019,Teknik Mesin,Sarjana,38,801.0,Tidak Ada,2026-04-10 15:25:19,0.0474
Universitas Negeri Semarang,356,1356,PTN Akademik,13561020,Teknik Sipil,Sarjana,38,708.0,Tidak Ada,2026-04-10 15:25:19,0.0537
Universitas Negeri Semarang,356,1356,PTN Akademik,13561021,Teknik Informatika,Sarjana,39,1341.0,Tidak Ada,2026-04-10 15:25:19,0.0291
Universitas Negeri Semarang,356,1356,PTN Akademik,13561022,Teknik Elektro,Sarjana,33,509.0,Tidak Ada,2026-04-10 15:25:19,0.0648
Universitas Negeri Semarang,356,1356,PTN Akademik,13561023,Gizi,Sarjana,38,866.0,Tidak Ada,2026-04-10 15:25:19,0.0439
Universitas Negeri Semarang,356,1356,PTN Akademik,13561024,Sistem Informasi,Sarjana,23,653.0,Tidak Ada,2026-04-10 15:25:19,0.0352
Universitas Negeri Semarang,356,1356,PTN Akademik,13561025,Ilmu Lingkungan,Sarjana,21,325.0,Tidak Ada,2026-04-10 15:25:19,0.0646
Universitas Negeri Semarang,356,1356,PTN Akademik,13561026,Farmasi,Sarjana,30,1202.0,Tidak Ada,2026-04-10 15:25:19,0.025
Universitas Negeri Semarang,356,1356,PTN Akademik,13561027,Teknik Komputer,Sarjana,13,382.0,Tidak Ada,2026-04-10 15:25:19,0.034
Universitas Negeri Semarang,356,1356,PTN Akademik,13561028,Bimbingan Dan Konseling,Sarjana,32,749.0,Tidak Ada,2026-04-10 15:25:19,0.0427
Universitas Negeri Semarang,356,1356,PTN Akademik,13561029,Teknologi Pendidikan,Sarjana,36,212.0,Tidak Ada,2026-04-10 15:25:19,0.1698
Universitas Negeri Semarang,356,1356,PTN Akademik,13561030,Pendidikan Non Formal,Sarjana,30,100.0,Tidak Ada,2026-04-10 15:25:19,0.3
Universitas Negeri Semarang,356,1356,PTN Akademik,13561031,Pendidikan Pancasila & Kewarganegaraan,Sarjana,30,504.0,Tidak Ada,2026-04-10 15:25:19,0.0595
Universitas Negeri Semarang,356,1356,PTN Akademik,13561032,Pendidikan Geografi,Sarjana,20,275.0,Tidak Ada,2026-04-10 15:25:19,0.0727
Universitas Negeri Semarang,356,1356,PTN Akademik,13561033,Pendidikan Sejarah,Sarjana,20,319.0,Tidak Ada,2026-04-10 15:25:19,0.0627
Universitas Negeri Semarang,356,1356,PTN Akademik,13561034,"Pendidikan Jasmani, Kesehatan & Rekreasi",Sarjana,58,774.0,Olahraga,2026-04-10 15:25:19,0.0749
Universitas Negeri Semarang,356,1356,PTN Akademik,13561035,Pendidikan Kepelatihan Olahraga,Sarjana,43,471.0,Olahraga,2026-04-10 15:25:19,0.0913
Universitas Negeri Semarang,356,1356,PTN Akademik,13561036,Pendidikan Tata Boga,Sarjana,23,552.0,Tidak Ada,2026-04-10 15:25:19,0.0417
Universitas Negeri Semarang,356,1356,PTN Akademik,13561037,Pendidikan Tata Busana,Sarjana,20,494.0,Tidak Ada,2026-04-10 15:25:19,0.0405
Universitas Negeri Semarang,356,1356,PTN Akademik,13561038,Pendidikan Sosiologi & Antropologi,Sarjana,30,439.0,Tidak Ada,2026-04-10 15:25:19,0.0683
Universitas Negeri Semarang,356,1356,PTN Akademik,13561039,Ekonomi Pembangunan,Sarjana,63,670.0,Tidak Ada,2026-04-10 15:25:19,0.094
Universitas Negeri Semarang,356,1356,PTN Akademik,13561040,Manajemen,Sarjana,99,2397.0,Tidak Ada,2026-04-10 15:25:19,0.0413
Universitas Negeri Semarang,356,1356,PTN Akademik,13561041,Psikologi,Sarjana,49,1031.0,Tidak Ada,2026-04-10 15:25:19,0.0475
Universitas Negeri Semarang,356,1356,PTN Akademik,13561042,Geografi,Sarjana,48,430.0,Tidak Ada,2026-04-10 15:25:19,0.1116
Universitas Negeri Semarang,356,1356,PTN Akademik,13561043,Ilmu Hukum,Sarjana,188,1434.0,Tidak Ada,2026-04-10 15:25:19,0.1311
Universitas Negeri Semarang,356,1356,PTN Akademik,13561044,Akuntansi,Sarjana,87,1780.0,Tidak Ada,2026-04-10 15:25:19,0.0489
Universitas Negeri Semarang,356,1356,PTN Akademik,13561045,"Seni Rupa (Dkv,Lukis,Ptng,Grafis,Gbr Kriya)",Sarjana,30,190.0,"Seni Rupa, Desain, dan Kriya",2026-04-10 15:25:19,0.1579
Universitas Negeri Semarang,356,1356,PTN Akademik,13561046,Pendidikan Akuntansi,Sarjana,27,214.0,Tidak Ada,2026-04-10 15:25:19,0.1262
Universitas Negeri Semarang,356,1356,PTN Akademik,13561047,Pendidikan Ekonomi,Sarjana,30,592.0,Tidak Ada,2026-04-10 15:25:19,0.0507
Universitas Negeri Semarang,356,1356,PTN Akademik,13561048,Pendidikan Administrasi Perkantoran,Sarjana,25,421.0,Tidak Ada,2026-04-10 15:25:19,0.0594
Universitas Negeri Semarang,356,1356,PTN Akademik,13561049,Pendidikan Bahasa Dan Sastra Indonesia,Sarjana,65,856.0,Tidak Ada,2026-04-10 15:25:19,0.0759
Universitas Negeri Semarang,356,1356,PTN Akademik,13561050,Pendidikan Bahasa Inggris,Sarjana,43,714.0,Tidak Ada,2026-04-10 15:25:19,0.0602
Universitas Negeri Semarang,356,1356,PTN Akademik,13561051,Pendidikan Bahasa Prancis,Sarjana,25,48.0,Tidak Ada,2026-04-10 15:25:19,0.5208
Universitas Negeri Semarang,356,1356,PTN Akademik,13561052,Pendidikan Seni Rupa,Sarjana,36,133.0,"Seni Rupa, Desain, dan Kriya",2026-04-10 15:25:19,0.2707
Universitas Negeri Semarang,356,1356,PTN Akademik,13561053,Sastra Indonesia,Sarjana,20,289.0,Tidak Ada,2026-04-10 15:25:19,0.0692
Universitas Negeri Semarang,356,1356,PTN Akademik,13561054,Sastra Inggris,Sarjana,39,544.0,Tidak Ada,2026-04-10 15:25:19,0.0717
Universitas Negeri Semarang,356,1356,PTN Akademik,13561055,Sastra Prancis,Sarjana,27,89.0,Tidak Ada,2026-04-10 15:25:19,0.3034
Universitas Negeri Semarang,356,1356,PTN Akademik,13561056,Ilmu Sejarah,Sarjana,20,215.0,Tidak Ada,2026-04-10 15:25:19,0.093
Universitas Negeri Semarang,356,1356,PTN Akademik,13561057,Sastra Jawa,Sarjana,20,124.0,Tidak Ada,2026-04-10 15:25:19,0.1613
Universitas Negeri Semarang,356,1356,PTN Akademik,13561058,Pendidikan Bahasa Dan Sastra Jawa,Sarjana,40,337.0,Tidak Ada,2026-04-10 15:25:19,0.1187
Universitas Negeri Semarang,356,1356,PTN Akademik,13561059,"P. Seni Drama, Tari & Musik (P. Seni Tari)",Sarjana,36,147.0,Tari,2026-04-10 15:25:19,0.2449
Universitas Negeri Semarang,356,1356,PTN Akademik,13561060,"P. Seni Drama, Tari & Musik (P. Seni Musik)",Sarjana,40,133.0,Musik,2026-04-10 15:25:19,0.3008
Universitas Negeri Semarang,356,1356,PTN Akademik,13561061,Pendidikan Bahasa Jepang,Sarjana,20,305.0,Tidak Ada,2026-04-10 15:25:19,0.0656
Universitas Negeri Semarang,356,1356,PTN Akademik,13561062,Pendidikan Bahasa Arab,Sarjana,36,256.0,Tidak Ada,2026-04-10 15:25:19,0.1406
Universitas Negeri Semarang,356,1356,PTN Akademik,13561063,Pendidikan Guru Sekolah Dasar,Sarjana,120,2787.0,Tidak Ada,2026-04-10 15:25:19,0.0431
Universitas Negeri Semarang,356,1356,PTN Akademik,13561064,Pend.Guru Pend. Anak Usia Dini (Pgpaud),Sarjana,39,284.0,Tidak Ada,2026-04-10 15:25:19,0.1373
Universitas Negeri Semarang,356,1356,PTN Akademik,13561065,Pendidikan Tata Kecantikan,Sarjana,23,443.0,Tidak Ada,2026-04-10 15:25:19,0.0519
Universitas Negeri Semarang,356,1356,PTN Akademik,13561066,Pendidikan Bahasa Mandarin,Sarjana,12,134.0,Tidak Ada,2026-04-10 15:25:19,0.0896
Universitas Negeri Semarang,356,1356,PTN Akademik,13561067,Ilmu Politik,Sarjana,53,325.0,Tidak Ada,2026-04-10 15:25:19,0.1631
Universitas Negeri Semarang,356,1356,PTN Akademik,13561068,Pendidikan Jasmani Sekolah Dasar,Sarjana,20,238.0,Olahraga,2026-04-10 15:25:19,0.084
Universitas Negeri Semarang,356,1356,PTN Akademik,13561070,Pendidikan Ilmu Pengetahuan Sosial,Sarjana,30,297.0,Tidak Ada,2026-04-10 15:25:19,0.101
Universitas Negeri Semarang,356,1356,PTN Akademik,13561071,Pendidikan Kesejahteraan Keluarga,Sarjana,15,165.0,Tidak Ada,2026-04-10 15:25:19,0.0909
Universitas Negeri Semarang,356,1356,PTN Akademik,13561074,Statistika Dan Sains Data,Sarjana,19,311.0,Tidak Ada,2026-04-10 15:25:19,0.0611
Universitas Negeri Semarang,356,1356,PTN Akademik,13561075,Ekonomi Dan Keuangan Islam,Sarjana,19,287.0,Tidak Ada,2026-04-10 15:25:19,0.0662
Universitas Negeri Semarang,356,1356,PTN Akademik,13561076,Kedokteran,Sarjana,10,538.0,Tidak Ada,2026-04-10 15:25:19,0.0186
Universitas Negeri Semarang,356,1356,PTN Akademik,13561077,Ilmu Komunikasi,Sarjana,27,1101.0,Tidak Ada,2026-04-10 15:25:19,0.0245
Universitas Negeri Semarang,356,1356,PTN Akademik,13561078,Kedokteran Hewan,Sarjana,10,,Tidak Ada,2026-04-10 15:25:19,
Universitas Negeri Semarang,356,1356,PTN Akademik,13563072,Desain Komunikasi Visual,Diploma Tiga,8,103.0,"Seni Rupa, Desain, dan Kriya",2026-04-10 15:25:19,0.0777
Universitas Negeri Semarang,356,1356,PTN Akademik,13563073,Statistika Terapan Dan Komputasi,Diploma Tiga,8,72.0,Tidak Ada,2026-04-10 15:25:19,0.1111
Universitas Gadjah Mada,361,1361,PTN Akademik,13611001,Biologi,Sarjana,68,344.0,Tidak Ada,2026-04-10 15:25:22,0.1977
Universitas Gadjah Mada,361,1361,PTN Akademik,13611002,Farmasi,Sarjana,72,1381.0,Tidak Ada,2026-04-10 15:25:22,0.0521
Universitas Gadjah Mada,361,1361,PTN Akademik,13611003,Geografi Lingkungan,Sarjana,35,283.0,Tidak Ada,2026-04-10 15:25:22,0.1237
Universitas Gadjah Mada,361,1361,PTN Akademik,13611004,Kartografi Dan Penginderaan Jauh,Sarjana,30,165.0,Tidak Ada,2026-04-10 15:25:22,0.1818
Universitas Gadjah Mada,361,1361,PTN Akademik,13611005,Pembangunan Wilayah,Sarjana,24,208.0,Tidak Ada,2026-04-10 15:25:22,0.1154
Universitas Gadjah Mada,361,1361,PTN Akademik,13611006,Kedokteran,Sarjana,53,1979.0,Tidak Ada,2026-04-10 15:25:22,0.0268
Universitas Gadjah Mada,361,1361,PTN Akademik,13611007,Ilmu Keperawatan,Sarjana,36,773.0,Tidak Ada,2026-04-10 15:25:22,0.0466
Universitas Gadjah Mada,361,1361,PTN Akademik,13611008,Gizi,Sarjana,30,652.0,Tidak Ada,2026-04-10 15:25:22,0.046
Universitas Gadjah Mada,361,1361,PTN Akademik,13611009,Kedokteran Gigi,Sarjana,45,624.0,Tidak Ada,2026-04-10 15:25:22,0.0721
Universitas Gadjah Mada,361,1361,PTN Akademik,13611010,Kedokteran Hewan,Sarjana,60,389.0,Tidak Ada,2026-04-10 15:25:22,0.1542
Universitas Gadjah Mada,361,1361,PTN Akademik,13611011,Fisika,Sarjana,21,149.0,Tidak Ada,2026-04-10 15:25:22,0.1409
Universitas Gadjah Mada,361,1361,PTN Akademik,13611012,Kimia,Sarjana,45,267.0,Tidak Ada,2026-04-10 15:25:22,0.1685
Universitas Gadjah Mada,361,1361,PTN Akademik,13611013,Matematika,Sarjana,20,208.0,Tidak Ada,2026-04-10 15:25:22,0.0962
Universitas Gadjah Mada,361,1361,PTN Akademik,13611014,Ilmu Komputer,Sarjana,27,684.0,Tidak Ada,2026-04-10 15:25:22,0.0395
Universitas Gadjah Mada,361,1361,PTN Akademik,13611015,Statistika,Sarjana,20,309.0,Tidak Ada,2026-04-10 15:25:22,0.0647
Universitas Gadjah Mada,361,1361,PTN Akademik,13611016,Geofisika,Sarjana,21,211.0,Tidak Ada,2026-04-10 15:25:22,0.0995
Universitas Gadjah Mada,361,1361,PTN Akademik,13611017,Elektronika Dan Instrumentasi,Sarjana,27,185.0,Tidak Ada,2026-04-10 15:25:22,0.1459
Universitas Gadjah Mada,361,1361,PTN Akademik,13611018,Agronomi,Sarjana,24,148.0,Tidak Ada,2026-04-10 15:25:22,0.1622
